"gene","logFC","se","pval","padj"
"100133612",-0.375014833049829,0.257486190124932,0.145269258354915,0.248231421130138
"728716",NA,NA,NA,NA
"105376672",NA,NA,NA,NA
"105376673",NA,NA,NA,NA
"284661",NA,NA,NA,NA
"105376674",NA,NA,NA,NA
"105376679",NA,NA,NA,NA
"107985376",0.117582165001235,1.41424749380642,0.933739305010219,0.999998380218001
"55966",-0.958905306596638,0.498638385500241,0.0544740832438796,0.103594702816188
"105376680",NA,NA,NA,NA
"102724429",NA,NA,NA,NA
"105376681",NA,NA,NA,NA
"105376682",NA,NA,NA,NA
"107984911",-0.481658100200094,0.908724205502366,0.596085782858258,0.798762475044155
"105376686",NA,NA,NA,NA
"100616421",NA,NA,NA,NA
"261734",-0.926119744439248,0.262100829502217,0.000410176221264298,0.00116769415153771
"8514",-1.14789295038091,0.162564653149019,1.65133511430864e-12,2.11667288113561e-11
"26038",0.813885790698134,1.12637045051068,0.469941761904546,0.662037161550183
"105376687",NA,NA,NA,NA
"6146",-0.344283234334054,0.102396556702533,0.000773089700606561,0.00209998664010082
"107985733",-0.585915883779875,0.357564672238379,0.101290524139773,0.180388788804676
"102724450",-0.933220995873188,0.268088405594858,0.000499508927511133,0.00140112884800981
"388591",-0.632583163631623,0.142329976184361,8.81034621129701e-06,3.33616366950691e-05
"23463",-0.316582317466701,0.132735956462028,0.0170766517539227,0.0360905505007862
"148645",-0.000775636292278453,0.265175674435146,0.997666198676537,0.999998380218001
"390992",NA,NA,NA,NA
"387509",-0.797994142831636,0.222089398569742,0.000326740421103054,0.000943511330563684
"11332",-0.503467105730239,0.105114584987694,1.67032602525108e-06,7.15813099033874e-06
"54626",-0.745932614063131,1.65999783281069,0.653173724750129,0.854176702987256
"83715",-0.723847631798236,0.174137020905564,3.22777942905382e-05,0.000110720512574383
"100422975",NA,NA,NA,NA
"8718",-0.236370940729867,0.221199821756918,0.285256447220739,0.439444369693829
"57449",-1.36042978267765,0.217934722372497,4.30982237467432e-10,3.55134099741708e-09
"79707",-1.24950882879152,0.187148258941772,2.44595896590168e-11,2.51677849822487e-10
"80835",-1.07623580032797,0.418358019208074,0.0100960126319877,0.0222973126341094
"107984912",0.600028750999373,1.01347395293054,0.553816117972587,0.755018437456014
"3104",-0.766571283834916,0.131830751910849,6.07013918973696e-09,4.04056269101132e-08
"9903",-0.900385909861887,0.113402748182778,2.02640446095138e-15,4.51895727894242e-14
"107984913",-0.819259750904898,0.331045773446979,0.0133324707553381,0.02884358315074
"148479",-0.325316337207287,0.123155104340204,0.0082535594830057,0.0185297352644665
"90326",-0.645522807382831,0.133382042874218,1.30066009272442e-06,5.67694977025264e-06
"55735",-0.881666336791636,0.115204999435374,1.96311085359305e-14,3.59252879454972e-13
"100505887",NA,NA,NA,NA
"110841581",-0.834266078172386,0.341531179344291,0.0145769194666654,0.0312411663081931
"23261",-0.5367702095967,0.0899260562491738,2.38686413358405e-09,1.71559076977522e-08
"105376692",NA,NA,NA,NA
"102725193",19.7610602720691,11178.3249883213,0.998589499169121,0.999998380218001
"101928836",NA,NA,NA,NA
"105376691",NA,NA,NA,NA
"105376689",-0.0252636681967151,0.632246989248666,0.96812617816088,0.999998380218001
"9341",-0.919675642321048,0.127170956760926,4.76613998469114e-13,6.74000955685177e-12
"8863",-1.20119304279582,0.149412503941324,9.02490659972553e-16,2.13480322202025e-14
"10911",0.285077840309256,0.786049995109377,0.716850377958433,0.91513982704768
"3604",-0.124633149783041,0.322360173180617,0.699032359246138,0.898088605466832
"11315",-0.30743412687508,0.100475479748407,0.00221490332973726,0.00552326325840866
"54206",-0.646933719885435,0.14911800790094,1.4352308621787e-05,5.21797751275003e-05
"107984915",NA,NA,NA,NA
"102724539",0.200960775952128,0.360320854256273,0.577030615104587,0.77943959781342
"105376695",-0.738657499843331,0.582772717732612,0.204980806714959,0.333615188920098
"50651",-0.907407486462162,0.368410095398335,0.0137765916932673,0.0296892578853183
"473",-1.33450004326316,0.108037564984837,4.74058528285615e-35,2.24371998181732e-32
"102724552",-1.02690353538286,0.529905799421429,0.0526356342972449,0.100453968969916
"106632271",NA,NA,NA,NA
"2023",-0.394307125526089,0.11106740001141,0.000384995969804971,0.00110008279683055
"102465436",0.117581630827746,1.41424787985568,0.933739623383871,0.999998380218001
"100505975",-0.191512248826274,0.354458116033432,0.588993020436068,0.791960221229185
"112268261",1.37034818610917,0.400902784929532,0.000630470020191759,0.00173824044357309
"765",-3.46590162367958,1.01379515549344,0.000629119064983281,0.00173499422904639
"155184",NA,NA,NA,NA
"6518",0.49585395038124,0.526097684836761,0.345930016613438,0.516158835852326
"80045",-0.450096593489459,0.14106120633092,0.0014188469198998,0.00367122968559995
"106614088",0.589549079949751,0.504501504943379,0.242573919742885,0.384676015055942
"407040",19.7610555896914,11178.3249449542,0.998589499497867,0.999998380218001
"102724571",1.60462879349754,0.443085282545684,0.000292911452659369,0.00085230753890814
"9563",-0.871740596497122,0.147512096407473,3.42895534334822e-09,2.39181596670666e-08
"80176",-0.512610396953785,0.17977545010646,0.00435281814786321,0.0102826201092391
"100506022",-0.677666901970084,0.217160041093623,0.00180490689221333,0.00457078498185128
"84275",0.154687707934735,0.185610377554703,0.404619116156307,0.58695430064456
"199953",-0.62811778472073,0.131102867881866,1.65927239080979e-06,7.11279349577658e-06
"107985734",-0.923812189715656,0.475011100571067,0.0517963670376653,0.0989604581774466
"105376712",NA,NA,NA,NA
"5293",-1.21603375238894,0.11471687190874,2.97012169897136e-26,4.1824333445515e-24
"644997",-20.0839305936258,6608.06777072273,0.997574989539156,0.999998380218001
"101929074",-0.335480623326438,0.443680820224729,0.449570926066287,0.639830621894767
"22883",-1.14582733624671,0.120526027578752,1.96453238128e-21,1.2921970228972e-19
"56998",-0.817840601199187,0.12296333569828,2.90924052731696e-11,2.96128624780923e-10
"105376717",-0.53616635068568,0.16912541999506,0.00152318719350243,0.00391855876849747
"84328",-0.332631109389784,0.0974184374645599,0.000639091754007513,0.00176032380738721
"64802",-0.122807424711466,0.111096794681444,0.268982296579927,0.418761289505779
"113391335",1.72703285292484,1.09545215021879,0.114899574998009,0.201617035067647
"100847055",19.76105506309,11178.3249925355,0.998589499541458,0.999998380218001
"116362",-0.792440915142951,0.183101926059133,1.50559844738507e-05,5.45521048514067e-05
"10277",-1.10197920044635,0.110103437701179,1.3974212727999e-23,1.34340556590898e-21
"23095",-1.11164430224111,0.120801886944892,3.5066301141927e-20,1.81654341355951e-18
"105376725",3.75004888951486,1.10655169198617,0.000701606793542229,0.00192042290249184
"5226",-0.330776419322792,0.126304902342902,0.00882209470022264,0.019710235265436
"100526739",-0.557349724993202,0.129464002839918,1.66943833095925e-05,5.98990678560387e-05
"378708",-0.508349236994655,0.131845583647074,0.000115426780291566,0.000360486344030115
"1325",-0.218880806319938,0.207028152543774,0.290396862324611,0.446194533505681
"1676",-0.435963581691023,0.105042736048357,3.31974688973382e-05,0.000113588880830621
"5195",-0.741946643537326,0.130036017679095,1.15865198105229e-08,7.31479846762415e-08
"54897",-1.09331960960535,0.166056292454021,4.57864705073109e-11,4.49237617401466e-10
"105376733",NA,NA,NA,NA
"105376735",NA,NA,NA,NA
"148345",-1.7795383621799,0.357483651135412,6.42588167114578e-07,2.95791735488561e-06
"23435",-0.581792040431754,0.0984201569506925,3.39397965697398e-09,2.37072719681597e-08
"10747",-0.976586647688577,0.118275967935,1.49570140208507e-16,4.05258065529717e-15
"6723",-0.952861723839034,0.120131158848811,2.15913931392827e-15,4.7752285703465e-14
"5394",-0.882509975117488,0.103973284027254,2.10489161695655e-17,6.52886444250204e-16
"105376736",-0.711310940109878,0.232739728551334,0.002241238319946,0.0055842915906679
"2475",-0.577222229964036,0.128243613215341,6.76401469342859e-06,2.61848033963213e-05
"100873935",-0.445603480438703,0.174210748733559,0.0105324090131431,0.0231689824671957
"10218",0.503514366129169,0.641647412097613,0.43261701458081,0.620241460093911
"29914",-0.332411421556146,0.109310257291011,0.00235801502857725,0.00585288834551026
"105376737",NA,NA,NA,NA
"105376739",NA,NA,NA,NA
"105376740",NA,NA,NA,NA
"57540",1.05041005853089,0.834564361862144,0.208163003159934,0.337941435958935
"112268221",NA,NA,NA,NA
"101929181",NA,NA,NA,NA
"26232",0.282299518709645,0.183652752843575,0.12425966110469,0.216198403339757
"93611",-0.0673366802579393,0.127891258381566,0.598530354828456,0.801407056056636
"26270",-0.384009596766792,0.136107604916212,0.00478193610732119,0.0112080481052584
"10459",-0.464660855049446,0.115993494035275,6.17761118473827e-05,0.000202349317325587
"374946",-1.06520326227174,0.494021579340576,0.0310690101173386,0.0622459347711878
"57085",-0.572828661303155,0.146673163182697,9.40397135572159e-05,0.000298132033446267
"284498",-0.973526211506172,0.164088975508089,2.9759998759572e-09,2.10127448868786e-08
"102724659",NA,NA,NA,NA
"4524",-0.838106949172853,0.102120132990357,2.26653854729546e-16,5.96861783912029e-15
"1185",-1.04564588984168,0.0880747001807773,1.64947143584108e-32,5.43673035677113e-30
"100379251",-0.911321069769651,0.143520228865564,2.15630968118321e-10,1.87848831186202e-09
"4878",-0.535357146438821,0.694110012142752,0.440537589588154,0.628854200557162
"4879",NA,NA,NA,NA
"26829",NA,NA,NA,NA
"90231",-0.453180994564852,0.114694451899567,7.775952242535e-05,0.000249793200773905
"5351",-0.56011767339672,0.105541097567517,1.1138010104855e-07,5.84044536861925e-07
"9927",-0.497556908234747,0.119278639554413,3.02756286270942e-05,0.000104437861419329
"60672",-0.621200991069803,0.134417932410784,3.81132282395961e-06,1.53775648078887e-05
"102466982",NA,NA,NA,NA
"943",-0.771685707568951,0.325437489479301,0.0177292056120863,0.0373433843489408
"102465836",-20.0839302811912,6608.06777072879,0.997574989576883,0.999998380218001
"7133",-1.14659769804279,0.126259532513588,1.07309054040857e-19,5.1415779023985e-18
"100616438",NA,NA,NA,NA
"107984917",-0.0466021840529276,0.355139208149062,0.895599454883236,0.999998380218001
"55187",-0.805096288614579,0.140337734604692,9.64545994915621e-09,6.17601099452401e-08
"677885",0.151239204552489,0.396445086929527,0.702840872117269,0.901899936608426
"105376744",-0.411904737951399,0.180105776297551,0.0221949067556837,0.0458100508610741
"9249",-0.618747012559115,0.118193158877186,1.64940840575586e-07,8.33991161871905e-07
"102466722",-0.11295665411962,1.00597362446848,0.9105967210169,0.999998380218001
"343066",NA,NA,NA,NA
"126767",19.7610550744459,11178.3249911644,0.998589499540475,0.999998380218001
"93190",-19.474505201977,10894.8619127449,0.998573786535357,0.999998380218001
"390999",19.8596702557746,6779.99681115003,0.997662874767962,0.999998380218001
"65121",19.1473529162805,4112.27596404871,0.996284947264136,0.999998380218001
"105376745",NA,NA,NA,NA
"440560",19.76105506309,11178.3249925355,0.998589499541458,0.999998380218001
"343069",0.628412110467044,0.421657253133218,0.136135209176128,0.234480272426139
"65122",0.451854849198097,1.72258545593495,0.793080905342686,0.990327588461637
"400735",23.7453729991846,30385.8370326003,0.999376483703316,0.999998380218001
"343071",3.45182525089284,0.887044839609665,9.96772104475418e-05,0.000314872906810276
"441871",19.8596692976663,6779.99680315718,0.997662874877958,0.999998380218001
"440561",19.8596702557746,6779.99681115003,0.997662874767962,0.999998380218001
"101929983",NA,NA,NA,NA
"649330",NA,NA,NA,NA
"441873",NA,NA,NA,NA
"649324",NA,NA,NA,NA
"440563",-0.575564741334011,0.866045094314372,0.506312891066606,0.703019964885829
"645354",NA,NA,NA,NA
"645359",NA,NA,NA,NA
"101060301",NA,NA,NA,NA
"343070",NA,NA,NA,NA
"400736",19.7610550744459,11178.3249911644,0.998589499540475,0.999998380218001
"391003",19.4542058254234,6779.99682838351,0.997710590496697,0.999998380218001
"343068",NA,NA,NA,NA
"391002",20.1473508290322,6779.99679844509,0.997629020044232,0.999998380218001
"645382",4.23849000002489,1.18945215434649,0.000366086657734643,0.00104955106213849
"653619",2.41633360937168,1.16814399778429,0.0385907991505448,0.0757029311769046
"729528",0.117605008562343,1.41423393338736,0.933725827692947,0.999998380218001
"645414",19.7610550744459,11178.3249911644,0.998589499540475,0.999998380218001
"391004",NA,NA,NA,NA
"645425",NA,NA,NA,NA
"126755",0.0762636649141801,1.26342240716984,0.951866716898953,0.999998380218001
"102724856",19.7610550602568,11178.325007854,0.998589499543593,0.999998380218001
"107984918",19.7610591363933,11178.325152607,0.998589499270913,0.999998380218001
"10630",-0.362190033621409,0.489496286922224,0.459346131851012,0.650378959532631
"107984919",NA,NA,NA,NA
"105378612",NA,NA,NA,NA
"105376756",NA,NA,NA,NA
"7799",-0.958390429217111,0.0853807302977654,3.0772338893541e-29,6.5459966863324e-27
"23254",-1.16201226710181,0.130211567365384,4.49611583191068e-19,1.88347064612191e-17
"107985467",2.11838347770915,1.40187305890937,0.130760594555094,0.226327732303393
"107985468",19.7610550744459,11178.3249911644,0.998589499540475,0.999998380218001
"105376762",NA,NA,NA,NA
"105376759",-19.1676541571834,6608.06779342869,0.997685623944712,0.999998380218001
"107985469",NA,NA,NA,NA
"200197",-0.847774031710554,0.13002661334431,7.03055432565049e-11,6.63962362857559e-10
"55092",-0.815682656098,0.155935563452176,1.6869074339359e-07,8.51659679742019e-07
"727684",20.2459645889504,4112.27591870302,0.996071791478788,0.999998380218001
"114827",-0.80116905075641,0.36478523350378,0.0280721950090203,0.0567880154533625
"101927417",-1.40246854946639,0.585176514677376,0.0165453142155257,0.0350639549622326
"101927441",-2.32966417040297,1.14840849898602,0.0424988098557907,0.0825856367226813
"79180",-0.959003505913411,0.126655877484834,3.68299768548935e-14,6.44503107226181e-13
"11330",-0.566029639113578,0.981509861612282,0.564147018596162,0.766281390986926
"63036",0.818703097024383,1.69102453004861,0.628282116705748,0.832670138285104
"105376767",NA,NA,NA,NA
"51032",0.0215211104685552,0.457470916555374,0.96247842304563,0.999998380218001
"842",-0.51633862707298,0.129336951021303,6.54638684966694e-05,0.000213547232420082
"23341",-0.307846488309028,0.118977121445077,0.00966912665519657,0.0214255160236381
"107397391",NA,NA,NA,NA
"79814",-0.131494822033852,0.13009749736577,0.312140601545351,0.473443499507017
"84301",-0.662292083149476,0.10322488342178,1.39890492255534e-10,1.26381789900979e-09
"6248",-0.981802442637755,0.123773033567411,2.15157476164882e-15,4.76268143180035e-14
"23207",-0.930764328456634,0.124526514570687,7.7541043829468e-14,1.2743923663677e-12
"284723",-0.852053857808154,0.164694210326014,2.29686680561595e-07,1.1373984310326e-06
"110806303",-0.89233201193539,0.223877336115593,6.72509604979168e-05,0.000218943374489799
"388595",-0.502294918442537,0.159247774739306,0.00160954033044844,0.00411529730385053
"54751",-0.503405305534149,0.177224905491937,0.00450444973807662,0.0106082337817109
"440567",-0.030815408494084,0.156217359142743,0.843624218773293,0.999998380218001
"729614",-0.542889898654913,0.165106691439258,0.00100860392215346,0.0026826342148684
"23013",-1.33793585271931,0.142384200257347,5.63228278201818e-21,3.34524138146244e-19
"7709",-0.771737204440654,0.0986019787248596,5.0047501981605e-15,1.03812225064748e-13
"149563",-1.5439305793415,1.50384967924477,0.304584265491349,0.463670530332818
"27129",-0.554325699135944,0.289244442908123,0.0553064406620643,0.105011165488255
"1187",-0.473177867517078,0.520909779575554,0.363683732436007,0.538310791091867
"1188",-0.621113028675179,0.776918253285625,0.424025252176497,0.609957000325253
"348487",-1.30044836498205,1.18652331182919,0.273071834968893,0.423983674192824
"1969",-1.02750537086219,0.203883078724314,4.66312108591146e-07,2.19431524711058e-06
"101927479",-0.578873550778282,0.295907656396647,0.050434040712699,0.0965729454249676
"128272",-0.50743838808456,0.223746637760109,0.0233343791675614,0.0479607598678706
"101927546",0.0818540834905674,0.231572808904169,0.723735977302148,0.922243288239903
"79363",-0.861186159219782,0.202586775355685,2.12866127984136e-05,7.51761055310984e-05
"54455",-0.514582533816041,0.10701620533528,1.52101782523287e-06,6.56045565861874e-06
"26099",-0.414186223979412,0.119457514258779,0.000525859153440323,0.00147050339812503
"374955",-0.158639504541769,0.113947471579034,0.163856968683301,0.275559050472502
"55707",-0.525394629094356,0.0998164881460435,1.41257286335222e-07,7.23880240276553e-07
"107984921",0.340802783565844,0.404798907692427,0.399840358098088,0.581392889236782
